folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/20210706/02800,Disturbio,Rina,2021,Julio,2021-07-06,18:48:22,2021,Julio,2021-07-06,18:58:49,Otros,DELITO,VENUSTIANO CARRANZA,FEDERAL,9.02E+14,19.421011,-99.088066
C5/20210706/02459,Explosion,Transformador,2021,Julio,2021-07-06,17:21:36,2021,Julio,2021-07-06,17:54:01,Otros,EMERGENCIA,COYOACAN,RANCHO EL ROSARIO,9.00E+14,19.328052,-99.14359
C5/20210706/02611,Explosion,Transformador,2021,Julio,2021-07-06,17:58:21,2021,Julio,2021-07-06,20:39:30,Otros,EMERGENCIA,BENITO JUAREZ,STA CRUZ ATOYAC,9.01E+14,19.362269,-99.154669
C5/20210706/03409,Incendio,Casa habitacion,2021,Julio,2021-07-06,21:15:27,2021,Julio,2021-07-06,21:39:23,Otros,EMERGENCIA,COYOACAN,PEDREGAL DE STO DOMINGO VI,9.00E+14,19.32539,-99.162413
C5/20210705/04368,Incendio,Negocio plaza comercial mercado,2021,Julio,2021-07-05,22:32:02,2021,Julio,2021-07-06,00:26:21,A,EMERGENCIA,GUSTAVO A. MADERO,INDUSTRIAL II,9.01E+14,19.473163,-99.128547
C5/20210706/03626,Incendio,Quema de basura,2021,Julio,2021-07-06,22:06:35,2021,Julio,2021-07-06,22:08:31,Otros,EMERGENCIA,IZTAPALAPA,RENOVACION,9.01E+14,19.364633,-99.044319
C5/20210706/03649,Incendio,Transformador,2021,Julio,2021-07-06,22:14:00,2021,Julio,2021-07-06,23:15:13,Otros,EMERGENCIA,ALVARO OBREGON,PARAJE EL CABALLITO,9.01E+14,19.313119,-99.270237
C5/20210705/02543,Denuncia,Servidor publico,2021,Julio,2021-07-05,15:33:45,2021,Julio,2021-07-05,15:48:28,A,SERVICIO,XOCHIMILCO,SANTA MARIA TEPEPAN (PBLO),9.01E+14,19.280483,-99.140629
C5/20210705/01949,Denuncia,Servidor publico,2021,Julio,2021-07-05,13:08:42,2021,Julio,2021-07-05,13:42:58,Otros,SERVICIO,GUSTAVO A. MADERO,RESIDENCIAL LA ESCALERA (FRACC),9.01E+14,19.511599,-99.139867
C5/20210728/00944,Medicos,Inconsciente,2021,Julio,2021-07-28,09:53:40,2021,Julio,2021-07-28,11:07:31,A,URGENCIAS MEDICAS,CUAUHTEMOC,OBRERA III,9.02E+14,19.411036,-99.142914
C5/20210706/00434,Lesionado,Caida,2021,Julio,2021-07-06,05:13:19,2021,Julio,2021-07-06,06:29:52,A,URGENCIAS MEDICAS,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,9.01E+14,19.46467,-99.120162
C5/20210706/00418,Lesionado,Caida,2021,Julio,2021-07-06,04:50:18,2021,Julio,2021-07-06,04:52:48,Otros,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN I,090060001001A004,19.416708,-99.070404
C5/20210706/00406,Lesionado,Caida,2021,Julio,2021-07-06,04:34:27,2021,Julio,2021-07-06,04:36:31,Otros,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN I,090060001001A023,19.416924,-99.071169
C5/20210705/00916,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,05:52:28,2021,Julio,2021-07-05,08:54:48,Otros,SERVICIO,IZTAPALAPA,LOMAS DE SAN LORENZO I,9.01E+14,19.316484,-99.065119
C5/20210705/02576,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,15:42:39,2021,Julio,2021-07-05,16:12:43,A,SERVICIO,CUAJIMALPA DE MORELOS,SAN MATEO TLALTENANGO (PBLO),9.00E+14,19.337275,-99.282227
C5/20210706/01744,Lesionado,Caida,2021,Julio,2021-07-06,14:19:28,2021,Julio,2021-07-06,14:39:32,Otros,URGENCIAS MEDICAS,XOCHIMILCO,SAN MATEO XALPA (PBLO),9.01E+14,19.23224,-99.120427
C5/20210706/01358,Lesionado,Caida,2021,Julio,2021-07-06,12:40:27,2021,Julio,2021-07-06,14:54:45,A,URGENCIAS MEDICAS,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,9.01E+14,19.349827,-99.034056
C5/20210706/01280,Lesionado,Caida,2021,Julio,2021-07-06,12:22:25,2021,Julio,2021-07-06,17:02:40,A,URGENCIAS MEDICAS,GUSTAVO A. MADERO,LA LAGUNA TICOMAN (BARR),9.01E+14,19.515172,-99.131838
C5/20210706/02211,Incendio,Edificio,2021,Julio,2021-07-06,16:22:20,2021,Julio,2021-07-06,18:47:17,A,EMERGENCIA,AZCAPOTZALCO,EL JAGUEY-ESTACION PANTACO,090020001035A001,19.480937,-99.169171
C5/20210706/02549,Explosion,Transformador,2021,Julio,2021-07-06,17:40:32,2021,Julio,2021-07-06,20:39:16,Otros,EMERGENCIA,BENITO JUAREZ,PORTALES III,9.01E+14,19.36395,-99.154127
C5/20210706/01147,Incendio,Casa habitacion,2021,Julio,2021-07-06,11:39:01,2021,Julio,2021-07-06,12:33:40,Otros,EMERGENCIA,COYOACAN,SANTA CATARINA (BARR),9.00E+14,19.348452,-99.172976
C5/20210706/02098,Explosion,Transformador,2021,Julio,2021-07-06,15:49:33,2021,Julio,2021-07-06,16:36:28,Otros,EMERGENCIA,VENUSTIANO CARRANZA,KENNEDY (U HAB),090170001094A019,19.418577,-99.109123
C5/20210706/03588,Incendio,Quema de basura,2021,Julio,2021-07-06,21:58:14,2021,Julio,2021-07-06,22:22:53,Otros,EMERGENCIA,IZTAPALAPA,EJERCITO DE AGUA PRIETA,9.01E+14,19.367798,-99.039812
C5/20210706/03671,Incendio,Quema de basura,2021,Julio,2021-07-06,22:17:49,2021,Julio,2021-07-06,22:48:02,Otros,EMERGENCIA,IZTAPALAPA,CHINAMPAC DE JUAREZ II,9.01E+14,19.369316,-99.043254
C5/20210706/03624,Incendio,Transformador,2021,Julio,2021-07-06,22:07:14,2021,Julio,2021-07-06,23:16:21,A,EMERGENCIA,ALVARO OBREGON,TLACOYAQUE,9.01E+14,19.32185,-99.264932
C5/20210706/03644,Incendio,Transformador,2021,Julio,2021-07-06,22:11:44,2021,Julio,2021-07-06,23:15:36,Otros,EMERGENCIA,ALVARO OBREGON,LOMAS DE CAPULIN,9.01E+14,19.312733,-99.268708
C5/20210706/03714,Incendio,Transformador,2021,Julio,2021-07-06,22:33:28,2021,Julio,2021-07-06,23:40:33,A,EMERGENCIA,COYOACAN,AJUSCO I,9.00E+14,19.326244,-99.158052
C5/20210706/03565,Incendio,Transformador,2021,Julio,2021-07-06,21:48:49,2021,Julio,2021-07-06,23:18:18,Otros,EMERGENCIA,ALVARO OBREGON,PARAJE EL CABALLITO,9.01E+14,19.313119,-99.270237
C5/20210706/03272,Incendio,Transformador,2021,Julio,2021-07-06,20:42:15,2021,Julio,2021-07-06,22:02:15,Otros,EMERGENCIA,TLALPAN,AMPLIACION MIGUEL HIDALGO 3A SECC,9.01E+14,19.276649,-99.203999
C5/20210705/04570,Incendio,Vehiculo,2021,Julio,2021-07-05,23:36:35,2021,Julio,2021-07-06,00:01:42,Otros,EMERGENCIA,IZTAPALAPA,EL SIFON,9.01E+14,19.370846,-99.121639
C5/20210728/02864,Medicos,Hemorragia,2021,Julio,2021-07-28,18:24:23,2021,Julio,2021-07-28,20:58:52,A,URGENCIAS MEDICAS,IZTAPALAPA,PASEOS DE CHURUBUSCO,9.01E+14,19.383098,-99.091509
C5/20210705/00106,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,00:17:51,2021,Julio,2021-07-05,03:24:47,A,SERVICIO,COYOACAN,DEL CARMEN,9.00E+14,19.351723,-99.173466
C5/20210715/03998,Servicios,Entrevista ciudadana,2021,Julio,2021-07-15,23:29:24,2021,Julio,2021-07-16,05:28:30,A,SERVICIO,COYOACAN,LOS GIRASOLES III,9.00E+14,19.306777,-99.124721
C5/20210706/00444,Lesionado,Caida,2021,Julio,2021-07-06,05:32:16,2021,Julio,2021-07-06,05:34:11,Otros,URGENCIAS MEDICAS,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,9.01E+14,19.463686,-99.120908
C5/20210706/00415,Lesionado,Caida,2021,Julio,2021-07-06,04:46:28,2021,Julio,2021-07-06,04:55:57,Otros,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN I,9.01E+14,19.420067,-99.06508
C5/20210706/02023,Lesionado,Caida,2021,Julio,2021-07-06,15:26:08,2021,Julio,2021-07-06,16:51:52,A,URGENCIAS MEDICAS,IZTAPALAPA,VALLE DE SAN LORENZO I,090070001351A015,19.299095,-99.075309
C5/20210715/03018,Derrame o fuga,Cilindro de gas,2021,Julio,2021-07-15,19:17:29,2021,Julio,2021-07-15,20:10:03,A,EMERGENCIA,TLALPAN,MIGUEL HIDALGO,9.01E+14,19.286792,-99.183402
C5/20210706/00120,Lesionado,Caida,2021,Julio,2021-07-06,00:50:42,2021,Julio,2021-07-06,00:53:16,Otros,URGENCIAS MEDICAS,CUAUHTEMOC,JUAREZ,090150001095A009,19.426339,-99.163243
C5/20210706/01753,Lesionado,Caida,2021,Julio,2021-07-06,14:21:04,2021,Julio,2021-07-06,14:22:17,Otros,URGENCIAS MEDICAS,CUAUHTEMOC,CENTRO IV,9.02E+14,19.429326,-99.131481
C5/20210704/06327,Derrame o fuga,Agua potable,2021,Julio,2021-07-04,23:10:15,2021,Julio,2021-07-05,02:14:47,A,SERVICIO,ALVARO OBREGON,PASEO DE LAS LOMAS-SAN GABRIEL,9.01E+14,19.372777,-99.266246
C5/20210706/01688,Lesionado,Caida,2021,Julio,2021-07-06,14:04:04,2021,Julio,2021-07-06,14:34:15,Otros,URGENCIAS MEDICAS,TLALPAN,SN JUAN TEPEXIMILPA,9.01E+14,19.272919,-99.189723
C5/20210705/02441,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,15:06:54,2021,Julio,2021-07-05,16:27:53,A,SERVICIO,GUSTAVO A. MADERO,CTM EL RISCO (U HAB),090050001263A026,19.511513,-99.099177
C5/20210705/02731,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,16:25:28,2021,Julio,2021-07-05,17:06:17,Otros,SERVICIO,ALVARO OBREGON,EL PARAISO,090100001014A001,19.391475,-99.212675
C5/20210706/01888,Disturbio,Escandalo,2021,Julio,2021-07-06,14:52:10,2021,Julio,2021-07-06,15:01:27,A,FALTA CÍVICA,GUSTAVO A. MADERO,CHALMA DE GUADALUPE II,9.01E+14,19.550214,-99.152752
C5/20210706/02481,Disturbio,Escandalo,2021,Julio,2021-07-06,17:25:59,2021,Julio,2021-07-06,17:35:47,A,FALTA CÍVICA,BENITO JUAREZ,SAN SIMON TICUMAC,9.01E+14,19.375394,-99.142955
C5/20210706/02511,Disturbio,Escandalo,2021,Julio,2021-07-06,17:32:51,2021,Julio,2021-07-06,17:34:39,Otros,FALTA CÍVICA,BENITO JUAREZ,DEL VALLE VI,9.01E+14,19.375966,-99.163272
C5/20210709/01019,Danos por fenomeno natural o tercero,Caida de cables,2021,Julio,2021-07-09,09:33:26,2021,Julio,2021-07-09,11:17:46,A,SERVICIO,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),9.00E+14,19.478217,-99.202261
C5/20210706/03547,Disturbio,Escandalo,2021,Julio,2021-07-06,21:48:20,2021,Julio,2021-07-06,21:54:56,Otros,FALTA CÍVICA,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,090050001181A015,19.467099,-99.119583
C5/20210706/03464,Disturbio,Escandalo,2021,Julio,2021-07-06,21:27:51,2021,Julio,2021-07-06,21:28:30,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.362279,-99.182895
C5/20210706/03870,Disturbio,Escandalo,2021,Julio,2021-07-06,23:24:48,2021,Julio,2021-07-06,23:26:56,Otros,FALTA CÍVICA,XOCHIMILCO,SAN GREGORIO ATLAPULCO (PBLO),9.01E+14,19.256312,-99.060851
C5/20210706/03904,Disturbio,Escandalo,2021,Julio,2021-07-06,23:35:21,2021,Julio,2021-07-06,23:50:48,A,FALTA CÍVICA,MIGUEL HIDALGO,CUAUHTEMOC PENSIL,9.02E+14,19.443937,-99.193479
C5/20210706/03883,Disturbio,Escandalo,2021,Julio,2021-07-06,23:28:37,2021,Julio,2021-07-06,23:51:12,A,FALTA CÍVICA,ALVARO OBREGON,LA OTRA BANDA,9.01E+14,19.336506,-99.196533
C5/20210706/03584,Disturbio,Escandalo,2021,Julio,2021-07-06,21:57:02,2021,Julio,2021-07-06,22:00:14,Otros,FALTA CÍVICA,COYOACAN,CTM VIII CULHUACAN (U HAB),9.00E+14,19.313998,-99.100323
C5/20210706/03786,Disturbio,Escandalo,2021,Julio,2021-07-06,22:56:06,2021,Julio,2021-07-06,23:07:17,Otros,FALTA CÍVICA,COYOACAN,PEDREGAL DE STO DOMINGO III,9.00E+14,19.331566,-99.163594
C5/20210706/03774,Disturbio,Escandalo,2021,Julio,2021-07-06,22:50:02,2021,Julio,2021-07-06,22:51:47,Otros,FALTA CÍVICA,MIGUEL HIDALGO,TACUBA,9.02E+14,19.455168,-99.189912
C5/20210706/03731,Disturbio,Escandalo,2021,Julio,2021-07-06,22:36:51,2021,Julio,2021-07-06,22:44:17,A,FALTA CÍVICA,CUAUHTEMOC,CENTRO IV,9.02E+14,19.439987,-99.139322
C5/20210706/02506,Disturbio,Marcha de personas,2021,Julio,2021-07-06,17:31:13,2021,Julio,2021-07-06,20:34:58,Otros,FALTA CÍVICA,CUAUHTEMOC,JUAREZ,9.02E+14,19.424098,-99.172472
C5/20210706/00653,Disturbio,Rina,2021,Julio,2021-07-06,08:44:01,2021,Julio,2021-07-06,09:02:46,Otros,DELITO,TLALPAN,LA TORTUGA XOLALPA-HCO COLEGIO MILITAR,9.01E+14,19.266498,-99.148538
C5/20210706/03450,Disturbio,Rina,2021,Julio,2021-07-06,21:24:08,2021,Julio,2021-07-06,21:36:22,A,DELITO,TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE I,9.01E+14,19.302525,-99.050323
C5/20210705/04078,Incendio,Casa habitacion,2021,Julio,2021-07-05,21:17:11,2021,Julio,2021-07-06,01:04:45,A,EMERGENCIA,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL  III,9.01E+14,19.320436,-99.03649
C5/20210706/03586,Disturbio,Rina,2021,Julio,2021-07-06,21:57:31,2021,Julio,2021-07-06,22:10:33,Otros,DELITO,ALVARO OBREGON,BELEN DE LAS FLORES,9.01E+14,19.39437,-99.218483
C5/20210706/02612,Disturbio,Rina,2021,Julio,2021-07-06,17:58:57,2021,Julio,2021-07-06,18:17:43,Otros,DELITO,TLALPAN,SAN ANDRES TOTOLTEPEC (PBLO),9.01E+14,19.256232,-99.173794
C5/20210706/02741,Disturbio,Rina,2021,Julio,2021-07-06,18:32:01,2021,Julio,2021-07-06,18:32:59,Otros,DELITO,TLALPAN,2 DE OCTUBRE,9.01E+14,19.274043,-99.232215
C5/20210706/02673,Disturbio,Rina,2021,Julio,2021-07-06,18:16:40,2021,Julio,2021-07-06,18:19:06,Otros,DELITO,IZTACALCO,CARLOS ZAPATA VELA,9.01E+14,19.384188,-99.09767
C5/20210706/02433,Incendio,Transformador,2021,Julio,2021-07-06,17:15:01,2021,Julio,2021-07-06,17:45:07,A,EMERGENCIA,COYOACAN,RANCHO EL ROSARIO,9.00E+14,19.328052,-99.14359
C5/20210706/03566,Incendio,Transformador,2021,Julio,2021-07-06,21:49:58,2021,Julio,2021-07-06,23:17:48,Otros,EMERGENCIA,ALVARO OBREGON,LOMAS DE CAPULIN,9.01E+14,19.313666,-99.268552
C5/20210706/03332,Incendio,Transformador,2021,Julio,2021-07-06,20:57:18,2021,Julio,2021-07-06,23:19:22,Otros,EMERGENCIA,TLALPAN,AMPLIACION MIGUEL HIDALGO 3A SECC,9.01E+14,19.277301,-99.204326
C5/20210728/03077,Medicos,Hemorragia,2021,Julio,2021-07-28,19:16:04,2021,Julio,2021-07-28,21:43:13,A,URGENCIAS MEDICAS,CUAUHTEMOC,GUERRERO II,9.02E+14,19.445859,-99.142916
C5/20210706/03880,Disturbio,Escandalo,2021,Julio,2021-07-06,23:28:40,2021,Julio,2021-07-06,23:53:07,Otros,FALTA CÍVICA,ALVARO OBREGON,TORRES SAN ANTONIO (U HAB),9.01E+14,19.385539,-99.195357
C5/20210706/03894,Disturbio,Escandalo,2021,Julio,2021-07-06,23:31:28,2021,Julio,2021-07-06,23:41:06,Otros,FALTA CÍVICA,IZTACALCO,INFONAVIT IZTACALCO (U HAB) II,9.01E+14,19.383285,-99.102894
C5/20210706/03682,Disturbio,Escandalo,2021,Julio,2021-07-06,22:23:07,2021,Julio,2021-07-06,22:30:53,Otros,FALTA CÍVICA,IZTAPALAPA,BUENAVISTA II,9.01E+14,19.326918,-99.035426
C5/20210706/03648,Disturbio,Escandalo,2021,Julio,2021-07-06,22:13:49,2021,Julio,2021-07-06,22:22:05,A,FALTA CÍVICA,CUAUHTEMOC,ROMA SUR II,9.02E+14,19.402158,-99.168945
C5/20210706/02952,Disturbio,Escandalo,2021,Julio,2021-07-06,19:20:20,2021,Julio,2021-07-06,19:35:12,Otros,FALTA CÍVICA,BENITO JUAREZ,DEL VALLE VI,9.01E+14,19.375966,-99.163272
C5/20210706/03094,Disturbio,Escandalo,2021,Julio,2021-07-06,20:00:27,2021,Julio,2021-07-06,20:48:00,A,FALTA CÍVICA,IZTACALCO,GABRIEL RAMOS MILLAN,9.01E+14,19.392473,-99.10326
C5/20210706/03063,Disturbio,Escandalo,2021,Julio,2021-07-06,19:53:23,2021,Julio,2021-07-06,20:08:35,A,FALTA CÍVICA,COYOACAN,CAMPESTRE COYOACAN (FRACC),090030001143A028,19.311077,-99.114858
C5/20210706/03146,Disturbio,Escandalo,2021,Julio,2021-07-06,20:12:24,2021,Julio,2021-07-06,20:14:11,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.362916,-99.184107
C5/20210706/02776,Disturbio,Fiestas,2021,Julio,2021-07-06,18:41:52,2021,Julio,2021-07-06,19:07:45,Otros,FALTA CÍVICA,IZTAPALAPA,PASEOS DE CHURUBUSCO,9.01E+14,19.388069,-99.082902
C5/20210706/03610,Disturbio,Fiestas,2021,Julio,2021-07-06,22:04:34,2021,Julio,2021-07-06,22:38:45,A,FALTA CÍVICA,CUAUHTEMOC,JUAREZ,9.02E+14,19.421624,-99.175392
C5/20210706/03857,Disturbio,Fiestas,2021,Julio,2021-07-06,23:19:45,2021,Julio,2021-07-06,23:28:56,Otros,FALTA CÍVICA,MILPA ALTA,OCOTITLA,9.01E+14,19.189397,-99.052105
C5/20210706/03718,Disturbio,Jugadores,2021,Julio,2021-07-06,22:34:23,2021,Julio,2021-07-06,22:45:05,Otros,FALTA CÍVICA,TLALPAN,HEROES DE PADIERNA I,9.01E+14,19.285353,-99.225382
C5/20210706/03157,Disturbio,Jugadores,2021,Julio,2021-07-06,20:16:10,2021,Julio,2021-07-06,20:25:34,A,FALTA CÍVICA,IZTAPALAPA,EL SIFON,9.01E+14,19.3722,-99.119265
C5/20210706/03777,Disturbio,Rina,2021,Julio,2021-07-06,22:48:58,2021,Julio,2021-07-06,22:56:55,Otros,DELITO,TLALPAN,"AYOCATITLA,  ASUNCIN",9.01E+14,19.188047,-99.146179
C5/20210706/02750,Disturbio,Rina,2021,Julio,2021-07-06,18:34:22,2021,Julio,2021-07-06,18:34:51,Otros,DELITO,TLALPAN,2 DE OCTUBRE,9.01E+14,19.274043,-99.232215
C5/20210706/03816,Incendio,Casa habitacion,2021,Julio,2021-07-06,23:05:33,2021,Julio,2021-07-06,23:24:37,Otros,EMERGENCIA,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO - LIDICE (PBLO),9.01E+14,19.321242,-99.222523
C5/20210706/03676,Incendio,Transformador,2021,Julio,2021-07-06,22:20:55,2021,Julio,2021-07-06,23:43:40,Otros,EMERGENCIA,ALVARO OBREGON,LOMAS DE CAPULIN,9.01E+14,19.312733,-99.268708
C5/20210706/03421,Incendio,Vehiculo,2021,Julio,2021-07-06,21:17:10,2021,Julio,2021-07-06,21:31:41,Otros,EMERGENCIA,GUSTAVO A. MADERO,NUEVA INDUSTRIAL VALLEJO (FRACC),9.01E+14,19.511723,-99.157281
C5/20210705/01715,Denuncia,Servidor publico,2021,Julio,2021-07-05,11:58:45,2021,Julio,2021-07-05,12:10:26,A,SERVICIO,GUSTAVO A. MADERO,VILLA GUSTAVO A MADERO,9.01E+14,19.481428,-99.107585
C5/20210705/00987,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,06:46:44,2021,Julio,2021-07-05,09:54:48,Otros,SERVICIO,ALVARO OBREGON,LAS AGUILAS (AMPL),9.01E+14,19.346631,-99.212342
C5/20210706/00704,Lesionado,Caida,2021,Julio,2021-07-06,09:11:31,2021,Julio,2021-07-06,10:04:35,A,URGENCIAS MEDICAS,BENITO JUAREZ,"NARVARTE V",9.01E+14,19.384018,-99.158131
C5/20210706/00465,Lesionado,Caida,2021,Julio,2021-07-06,06:03:19,2021,Julio,2021-07-06,06:53:18,Otros,URGENCIAS MEDICAS,COYOACAN,VIEJO EJIDO SANTA URSULA COAPA,9.00E+14,19.302771,-99.145084
C5/20210706/01745,Lesionado,Caida,2021,Julio,2021-07-06,14:19:57,2021,Julio,2021-07-06,15:05:10,A,URGENCIAS MEDICAS,GUSTAVO A. MADERO,TEPEYAC INSURGENTES,090050001142A004,19.481644,-99.123814
C5/20210705/02367,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,14:50:34,2021,Julio,2021-07-05,21:14:48,A,SERVICIO,ALVARO OBREGON,TIZAPAN_TIZAPAN SAN ANGEL,9.01E+14,19.337427,-99.201177
C5/20210706/01453,Lesionado,Caida,2021,Julio,2021-07-06,13:09:36,2021,Julio,2021-07-06,13:30:29,Otros,URGENCIAS MEDICAS,GUSTAVO A. MADERO,CTM ATZACOALCO (U HAB),9.01E+14,19.507518,-99.097986
C5/20210706/01617,Lesionado,Caida,2021,Julio,2021-07-06,13:50:33,2021,Julio,2021-07-06,14:18:08,Otros,URGENCIAS MEDICAS,CUAJIMALPA DE MORELOS,LOMAS DE MEMETLA,9.00E+14,19.356291,-99.290152
C5/20210706/01537,Lesionado,Caida,2021,Julio,2021-07-06,13:28:31,2021,Julio,2021-07-06,15:41:14,A,URGENCIAS MEDICAS,XOCHIMILCO,SAN MATEO XALPA (PBLO),9.01E+14,19.23224,-99.120427
C5/20210705/02810,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,16:42:07,2021,Julio,2021-07-05,18:12:09,A,SERVICIO,XOCHIMILCO,SANTIAGO TULYEHUALCO (PBLO),9.01E+14,19.259101,-99.024386
C5/20210705/02851,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,16:54:09,2021,Julio,2021-07-05,17:47:47,A,SERVICIO,IZTAPALAPA,SAN ANDRES TETEPILCO (PBLO),9.01E+14,19.373907,-99.130833
C5/20210705/02103,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,13:48:25,2021,Julio,2021-07-05,14:09:07,Otros,SERVICIO,LA MAGDALENA CONTRERAS,LA MAGDALENA ATLITIC (PBLO),9.01E+14,19.301989,-99.244568
C5/20210706/02427,Lesionado,Caida,2021,Julio,2021-07-06,17:12:59,2021,Julio,2021-07-06,20:01:52,A,URGENCIAS MEDICAS,CUAUHTEMOC,SANTA MARIA LA RIBERA II,9.02E+14,19.447274,-99.1537
C5/20210706/02180,Lesionado,Caida,2021,Julio,2021-07-06,16:12:17,2021,Julio,2021-07-06,16:33:42,A,URGENCIAS MEDICAS,MIGUEL HIDALGO,TACUBA,9.02E+14,19.460444,-99.187949
C5/20210706/02220,Lesionado,Caida,2021,Julio,2021-07-06,16:22:45,2021,Julio,2021-07-06,16:48:43,Otros,URGENCIAS MEDICAS,ALVARO OBREGON,OLIVAR DEL CONDE 1RA SECCION I,9.01E+14,19.373237,-99.206442
C5/20210706/03103,Lesionado,Caida,2021,Julio,2021-07-06,20:02:03,2021,Julio,2021-07-06,20:04:48,Otros,URGENCIAS MEDICAS,CUAUHTEMOC,ASTURIAS (AMPL),090150001152A007,19.408204,-99.128812
C5/20210706/03089,Lesionado,Caida,2021,Julio,2021-07-06,19:59:46,2021,Julio,2021-07-06,20:32:26,A,URGENCIAS MEDICAS,CUAUHTEMOC,ASTURIAS (AMPL),090150001152A007,19.408204,-99.128812
C5/20210706/02908,Lesionado,Caida,2021,Julio,2021-07-06,19:10:45,2021,Julio,2021-07-06,19:16:43,Otros,URGENCIAS MEDICAS,ALVARO OBREGON,DESARROLLO URBANO,9.01E+14,19.382227,-99.220964
C5/20210706/02924,Lesionado,Caida,2021,Julio,2021-07-06,19:13:46,2021,Julio,2021-07-06,21:42:35,A,URGENCIAS MEDICAS,ALVARO OBREGON,ALCANTARILLA,9.01E+14,19.339543,-99.243453
C5/20210706/02862,Lesionado,Caida,2021,Julio,2021-07-06,19:00:34,2021,Julio,2021-07-06,20:44:23,A,URGENCIAS MEDICAS,ALVARO OBREGON,DESARROLLO URBANO,9.01E+14,19.382227,-99.220964
C5/20210706/03406,Lesionado,Caida,2021,Julio,2021-07-06,21:13:29,2021,Julio,2021-07-06,21:28:21,Otros,URGENCIAS MEDICAS,AZCAPOTZALCO,PLENITUD,9.00E+14,19.470973,-99.192119
C5/20210706/03429,Lesionado,Caida,2021,Julio,2021-07-06,21:19:09,2021,Julio,2021-07-06,22:45:13,A,URGENCIAS MEDICAS,AZCAPOTZALCO,SAN JUAN TLIHUACA (PBLO),9.00E+14,19.493142,-99.201411
C5/20210706/02338,Lesionado,Otros,2021,Julio,2021-07-06,16:50:51,2021,Julio,2021-07-06,17:14:19,Otros,URGENCIAS MEDICAS,TLALPAN,TLALPAN CENTRO,9.01E+14,19.287783,-99.170166
C5/20210706/02779,Lesionado,Otros,2021,Julio,2021-07-06,18:43:32,2021,Julio,2021-07-06,19:54:09,A,URGENCIAS MEDICAS,CUAUHTEMOC,ROMA NORTE I,9.02E+14,19.421094,-99.164345
C5/20210705/01255,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,09:20:08,2021,Julio,2021-07-05,12:53:23,A,SERVICIO,ALVARO OBREGON,PRIVADA CENTENARIO,090100001224A026,19.360898,-99.229595
C5/20210706/00233,Lesionado,Por arma blanca,2021,Julio,2021-07-06,01:47:27,2021,Julio,2021-07-06,04:54:53,Otros,DELITO,IZTAPALAPA,SAN MIGUEL TEOTONGO II,9.01E+14,19.345075,-98.992456
C5/20210706/01953,Lesionado,Picadura o mordedura,2021,Julio,2021-07-06,15:09:19,2021,Julio,2021-07-06,15:19:12,Otros,URGENCIAS MEDICAS,GUSTAVO A. MADERO,VALLEJO I,NA,19.46992,-99.136666
C5/20210706/01948,Lesionado,Picadura o mordedura,2021,Julio,2021-07-06,15:00:51,2021,Julio,2021-07-06,16:01:53,A,URGENCIAS MEDICAS,GUSTAVO A. MADERO,VALLEJO I,NA,19.46992,-99.136666
C5/20210705/03188,Derrame o fuga,Aguas negras,2021,Julio,2021-07-05,18:14:42,2021,Julio,2021-07-05,18:26:28,Otros,EMERGENCIA,CUAJIMALPA DE MORELOS,EL CONTADERO,9.00E+14,19.347599,-99.293383
C5/20210705/04037,Lesionado,Por golpes agresion,2021,Julio,2021-07-05,21:08:27,2021,Julio,2021-07-06,00:14:53,A,URGENCIAS MEDICAS,CUAUHTEMOC,SANTA MARIA LA RIBERA II,9.02E+14,19.449642,-99.156849
