folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/191112/07701,Agresion,Persona,2019,Noviembre,2019-11-12,22:25:25,2019,Noviembre,2019-11-13,03:01:31,Negativo,DELITO,BENITO JUAREZ,DEL VALLE VI,0901400010613006,19.378425,-99.16343
C5/191113/00985,Agresion,Persona,2019,Noviembre,2019-11-13,07:05:33,2019,Noviembre,2019-11-13,07:15:20,Negativo,DELITO,IZTAPALAPA,EL PRADO,0900700010905002,19.357789,-99.13504
C5/191113/00930,Agresion,Persona,2019,Noviembre,2019-11-13,06:54:49,2019,Noviembre,2019-11-13,07:02:47,Duplicado,DELITO,TLALPAN,"NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 7 (U HAB)",0901200010750002,19.289286,-99.125745
C5/191112/07656,Agresion,Persona,2019,Noviembre,2019-11-12,22:17:06,2019,Noviembre,2019-11-13,00:23:30,Afirmativo,DELITO,COYOACAN,PEDREGAL DE STO DOMINGO II,0900300011158007,19.334621,-99.165343
C5/191112/03016,Lesionado,Quemadura,2019,Noviembre,2019-11-12,12:24:22,2019,Noviembre,2019-11-13,01:37:20,Afirmativo,URGENCIAS MEDICAS,AZCAPOTZALCO,TEZOZOMOC,0900200010260020,19.490875,-99.196547
C5/191113/00513,Agresion,Persona,2019,Noviembre,2019-11-13,03:16:12,2019,Noviembre,2019-11-13,03:19:43,Duplicado,DELITO,GUSTAVO A. MADERO,SAN FELIPE DE JESUS IV,0900500011222008,19.491782,-99.068348
C5/190923/04851,Derrame o fuga,Agua potable,2019,Septiembre,2019-09-23,14:30:08,2019,Noviembre,2019-11-13,09:17:01,Duplicado,SERVICIO,IZTACALCO,SANTA ANITA,0900600010255014,19.401709,-99.12474
C5/191005/04953,Agresion,Persona,2019,Octubre,2019-10-05,12:16:44,2019,Noviembre,2019-11-13,09:19:51,Duplicado,DELITO,IZTACALCO,MILITAR MARTE,0900600010895021,19.381978,-99.122974
C5/191119/04019,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,14:09:07,2019,Noviembre,2019-11-19,14:50:36,Duplicado,SERVICIO,XOCHIMILCO,SAN GREGORIO ATLAPULCO (PBLO),0901300010279014,19.256449,-99.062073
C5/191119/04021,Agresion,Persona,2019,Noviembre,2019-11-19,14:07:10,2019,Noviembre,2019-11-19,14:14:37,Negativo,DELITO,TLAHUAC,SELENE 1a SECC,0901100010185046,19.29472,-98.998022
C5/191119/03969,Agresion,Persona,2019,Noviembre,2019-11-19,14:02:11,2019,Noviembre,2019-11-19,14:07:01,Duplicado,DELITO,GUSTAVO A. MADERO,CAMINO A SAN JUAN DE ARAGON (PBLO),0900500012127014,19.467461,-99.088746
C5/191119/04156,Agresion,Persona,2019,Noviembre,2019-11-19,14:27:05,2019,Noviembre,2019-11-19,14:29:12,Afirmativo,DELITO,BENITO JUAREZ,DEL VALLE I,0901400010242006,19.395642,-99.164258
C5/191119/04417,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,15:00:52,2019,Noviembre,2019-11-19,15:09:09,Afirmativo,SERVICIO,COYOACAN,ADOLFO RUIZ CORTINES I,0900300010840008,19.318461,-99.146691
C5/191119/03905,Agresion,Persona,2019,Noviembre,2019-11-19,13:53:01,2019,Noviembre,2019-11-19,14:03:23,Negativo,DELITO,TLALPAN,ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,0901200012102003,19.277755,-99.162107
C5/191119/03792,Danos por fenomeno natural o tercero,Posteladeado,2019,Noviembre,2019-11-19,13:38:26,2019,Noviembre,2019-11-19,13:53:38,Duplicado,SERVICIO,ALVARO OBREGON,TETELPAN (PBLO),0901000011843012,19.342295,-99.227402
C5/191119/03796,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:39:16,2019,Noviembre,2019-11-19,14:35:29,Negativo,SERVICIO,ALVARO OBREGON,SAN BARTOLO AMEYALCO (PBLO),090100001167A047,19.32878,-99.26208
C5/191119/03798,Agresion,Persona,2019,Noviembre,2019-11-19,13:39:08,2019,Noviembre,2019-11-19,13:50:53,Negativo,DELITO,VENUSTIANO CARRANZA,AQUILES SERDAN,0901700010117015,19.445225,-99.091582
C5/191119/03802,Agresion,Persona,2019,Noviembre,2019-11-19,13:38:30,2019,Noviembre,2019-11-19,14:51:32,Afirmativo,DELITO,CUAUHTEMOC,PERALVILLO I,0901500010080013,19.462037,-99.140607
C5/191119/03818,Agresion,Persona,2019,Noviembre,2019-11-19,13:42:22,2019,Noviembre,2019-11-19,13:49:51,Duplicado,DELITO,CUAUHTEMOC,PERALVILLO I,0901500010080013,19.462037,-99.140607
C5/191119/03877,Agresion,Persona,2019,Noviembre,2019-11-19,13:48:31,2019,Noviembre,2019-11-19,13:53:28,Duplicado,DELITO,IZTAPALAPA,LA ASUNCION (BARR),0900700010746019,19.362158,-99.091729
C5/191119/03850,Agresion,Persona,2019,Noviembre,2019-11-19,13:44:46,2019,Noviembre,2019-11-19,13:47:37,Duplicado,DELITO,AZCAPOTZALCO,SAN SALVADOR XOCHIMANCA,0900200010824002,19.460515,-99.172837
C5/191119/03852,Agresion,Persona,2019,Noviembre,2019-11-19,13:43:16,2019,Noviembre,2019-11-19,14:20:55,Negativo,DELITO,LA MAGDALENA CONTRERAS,SAN NICOLAS TOTOLAPAN (PBLO),0900800010349025,19.301576,-99.240391
C5/191119/03744,Agresion,Persona,2019,Noviembre,2019-11-19,13:32:31,2019,Noviembre,2019-11-19,13:46:21,Negativo,DELITO,TLALPAN,VILLA LAZARO CARDENAS,090120001045A019,19.295845,-99.139023
C5/191119/03747,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,13:33:04,2019,Noviembre,2019-11-19,14:21:35,Negativo,SERVICIO,LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABE,0900800010404002,19.310454,-99.263094
C5/191119/03763,Agresion,Persona,2019,Noviembre,2019-11-19,13:34:20,2019,Noviembre,2019-11-19,15:11:16,Afirmativo,DELITO,GUSTAVO A. MADERO,CAMINO A SAN JUAN DE ARAGON (PBLO),0900500012127014,19.467461,-99.088746
C5/191119/03768,Agresion,Persona,2019,Noviembre,2019-11-19,13:35:28,2019,Noviembre,2019-11-19,14:06:46,Negativo,DELITO,IZTAPALAPA,LA ASUNCION (BARR),0900700010746018,19.363187,-99.091493
C5/191119/03820,Agresion,Persona,2019,Noviembre,2019-11-19,13:42:33,2019,Noviembre,2019-11-19,13:50:06,Negativo,DELITO,IZTACALCO,EL RODEO,0900600010490017,19.397262,-99.083691
C5/191119/03941,Agresion,Persona,2019,Noviembre,2019-11-19,13:57:20,2019,Noviembre,2019-11-19,14:02:45,Afirmativo,DELITO,TLALPAN,ISIDRO FABELA I (PONIENTE),090120001013A006,19.300945,-99.175607
C5/191119/03663,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:18:11,2019,Noviembre,2019-11-19,14:07:00,Negativo,SERVICIO,CUAJIMALPA DE MORELOS,EL CONTADERO,0900400010119013,19.349258,-99.303687
C5/191119/03666,Agresion,Persona,2019,Noviembre,2019-11-19,13:21:11,2019,Noviembre,2019-11-19,13:55:23,Negativo,DELITO,GUSTAVO A. MADERO,GABRIEL HERNANDEZ (AMPL) II,0900500010667034,19.507033,-99.102245
C5/191119/03695,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,13:26:34,2019,Noviembre,2019-11-19,13:49:18,Afirmativo,SERVICIO,CUAUHTEMOC,CUAUHTEMOC,0901500010822021,19.433259,-99.171298
C5/191119/05411,Agresion,Persona,2019,Noviembre,2019-11-19,17:03:00,2019,Noviembre,2019-11-19,17:11:13,Duplicado,DELITO,TLALPAN,HACIENDA SAN JUAN-RINCON DE SAN JUAN-CHIMALI,0901200010981016,19.287356,-99.143112
C5/191119/05350,Agresion,Persona,2019,Noviembre,2019-11-19,16:56:29,2019,Noviembre,2019-11-19,17:28:31,Negativo,DELITO,IZTAPALAPA,PASEOS DE CHURUBUSCO,0900700012403015,19.380518,-99.080504
C5/191119/05364,Abandono,Vehiculo,2019,Noviembre,2019-11-19,16:58:28,2019,Noviembre,2019-11-19,17:46:11,Negativo,SERVICIO,TLALPAN,2 DE OCTUBRE,0901200012051013,19.269078,-99.229109
C5/191119/05370,Danos por fenomeno natural o tercero,Posteladeado,2019,Noviembre,2019-11-19,16:59:13,2019,Noviembre,2019-11-19,17:04:30,Duplicado,SERVICIO,ALVARO OBREGON,PREDIO LA ANGOSTURA,0901000011699062,19.332821,-99.235287
C5/191119/05379,Abandono,Vehiculo,2019,Noviembre,2019-11-19,17:00:17,2019,Noviembre,2019-11-19,17:14:41,Afirmativo,SERVICIO,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) I,0900700011104013,19.356138,-99.028384
C5/191119/05386,Agresion,Persona,2019,Noviembre,2019-11-19,17:00:50,2019,Noviembre,2019-11-19,17:16:29,Afirmativo,DELITO,BENITO JUAREZ,PORTALES III,0901400010990019,19.365172,-99.152906
C5/191119/05395,Agresion,Persona,2019,Noviembre,2019-11-19,17:01:06,2019,Noviembre,2019-11-19,17:47:07,Afirmativo,DELITO,IZTAPALAPA,APATLACO,0900700010356017,19.380464,-99.112167
C5/191119/05398,Agresion,Persona,2019,Noviembre,2019-11-19,17:01:40,2019,Noviembre,2019-11-19,17:14:29,Duplicado,DELITO,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 6A SECCION (U HAB) II,0900500012042001,19.466413,-99.063309
C5/191119/05287,Agresion,Persona,2019,Noviembre,2019-11-19,16:46:19,2019,Noviembre,2019-11-19,16:50:30,Duplicado,DELITO,ALVARO OBREGON,PALMAS,090100001199A022,19.377921,-99.212212
C5/191119/05292,Agresion,Persona,2019,Noviembre,2019-11-19,16:49:33,2019,Noviembre,2019-11-19,17:23:08,Negativo,DELITO,IZTAPALAPA,SAN PABLO (BARR),0900700010981005,19.360841,-99.089763
C5/191119/05250,Agresion,Persona,2019,Noviembre,2019-11-19,16:43:40,2019,Noviembre,2019-11-19,16:46:59,Duplicado,DELITO,IZTAPALAPA,EL MIRADOR,0900700014024031,19.335862,-99.09929
C5/191119/05267,Agresion,Persona,2019,Noviembre,2019-11-19,16:46:38,2019,Noviembre,2019-11-19,17:24:23,Negativo,DELITO,IZTAPALAPA,LEYES DE REFORMA 3A SECCION I,0900700014908015,19.382678,-99.066447
C5/191119/05272,Agresion,Persona,2019,Noviembre,2019-11-19,16:46:59,2019,Noviembre,2019-11-19,16:55:59,Negativo,DELITO,TLALPAN,VERGEL DE COYOACAN-VERGEL DEL SUR,0901200010214032,19.302594,-99.139549
C5/191119/05281,Abandono,Vehiculo,2019,Noviembre,2019-11-19,16:48:25,2019,Noviembre,2019-11-19,17:08:16,Negativo,SERVICIO,AZCAPOTZALCO,SANTIAGO AHUIZOTLA (PBLO),0900200011042005,19.474142,-99.208261
C5/191119/05518,Incendio,Transformador,2019,Noviembre,2019-11-19,17:17:35,2019,Noviembre,2019-11-19,17:21:44,Duplicado,EMERGENCIA,TLALPAN,LA FAMA,0901200010680004,19.291288,-99.177744
C5/191119/05167,Agresion,Persona,2019,Noviembre,2019-11-19,16:31:26,2019,Noviembre,2019-11-19,17:02:44,Afirmativo,DELITO,ALVARO OBREGON,PALMAS,0901000010489015,19.377411,-99.211451
C5/191119/05178,Agresion,Persona,2019,Noviembre,2019-11-19,16:34:27,2019,Noviembre,2019-11-19,16:38:41,Duplicado,DELITO,TLALPAN,"MESA LOS HORNOS, TEXCALTENCO",0901200012225022,19.273687,-99.182156
C5/191119/05191,Agresion,Persona,2019,Noviembre,2019-11-19,16:35:47,2019,Noviembre,2019-11-19,16:38:23,Duplicado,DELITO,TLALPAN,SANTA URSULA XITLA,0901200011072019,19.27944,-99.180031
C5/191119/06230,Lesionado,Policia,2019,Noviembre,2019-11-19,18:54:51,2019,Noviembre,2019-11-19,18:58:28,Duplicado,URGENCIAS MEDICAS,CUAUHTEMOC,OBRERA II,0901500011144020,19.414372,-99.142569
C5/191119/05208,Agresion,Persona,2019,Noviembre,2019-11-19,16:38:01,2019,Noviembre,2019-11-19,17:22:44,Negativo,DELITO,IZTAPALAPA,SAN PABLO (BARR),0900700010981005,19.360841,-99.089763
C5/191119/05113,Agresion,Persona,2019,Noviembre,2019-11-19,16:25:43,2019,Noviembre,2019-11-19,17:02:41,Negativo,DELITO,BENITO JUAREZ,"NARVARTE II",0901400010083007,19.396844,-99.15129
C5/191119/05120,Agresion,Persona,2019,Noviembre,2019-11-19,16:27:19,2019,Noviembre,2019-11-19,17:20:59,Negativo,DELITO,IZTAPALAPA,SAN PABLO (BARR),0900700010981005,19.360841,-99.089763
C5/191119/05143,Agresion,Persona,2019,Noviembre,2019-11-19,16:30:08,2019,Noviembre,2019-11-19,16:57:53,Negativo,DELITO,TLALPAN,SANTA URSULA XITLA,0901200011072019,19.27944,-99.180031
C5/191119/05149,Abandono,Vehiculo,2019,Noviembre,2019-11-19,16:31:27,2019,Noviembre,2019-11-19,17:24:26,Negativo,SERVICIO,IZTACALCO,AGRICOLA ORIENTAL IV,090060001019A005,19.402144,-99.071195
C5/191119/05060,Agresion,Persona,2019,Noviembre,2019-11-19,16:19:30,2019,Noviembre,2019-11-19,16:41:02,Negativo,DELITO,IZTAPALAPA,SAN ANDRES TETEPILCO (PBLO),0900700010498019,19.370463,-99.130358
C5/191119/05061,Agresion,Persona,2019,Noviembre,2019-11-19,16:19:49,2019,Noviembre,2019-11-19,16:49:58,Negativo,DELITO,ALVARO OBREGON,COLINAS DEL SUR,0901000010671017,19.366372,-99.233327
C5/191119/05076,Agresion,Persona,2019,Noviembre,2019-11-19,16:21:13,2019,Noviembre,2019-11-19,16:44:31,Negativo,DELITO,COYOACAN,CUADRANTE DE SAN FRANCISCO,0900300010287024,19.341374,-99.164219
C5/191119/05078,Agresion,Persona,2019,Noviembre,2019-11-19,16:21:37,2019,Noviembre,2019-11-19,17:40:24,Afirmativo,DELITO,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA NORTE (U HAB),0900300010906045,19.318889,-99.118549
C5/191119/05097,Agresion,Persona,2019,Noviembre,2019-11-19,16:24:07,2019,Noviembre,2019-11-19,16:40:47,Duplicado,DELITO,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 6A SECCION (U HAB) II,0900500012042001,19.466413,-99.063309
C5/191119/05099,Agresion,Persona,2019,Noviembre,2019-11-19,16:23:55,2019,Noviembre,2019-11-19,16:53:14,Afirmativo,DELITO,AZCAPOTZALCO,SANTA MARIA MALINALCO (PBLO),0900200010487027,19.477867,-99.184172
C5/191119/04982,Disturbio,Linchamiento,2019,Noviembre,2019-11-19,16:09:17,2019,Noviembre,2019-11-19,16:11:27,Duplicado,DELITO,AZCAPOTZALCO,FRANCISCO VILLA (U HAB),0900200010970001,19.499849,-99.204398
C5/191119/04985,Agresion,Persona,2019,Noviembre,2019-11-19,16:09:36,2019,Noviembre,2019-11-19,16:22:33,Negativo,DELITO,CUAUHTEMOC,GUERRERO I,0901500010517012,19.450627,-99.14269
C5/191119/04465,Agresion,Persona,2019,Noviembre,2019-11-19,15:05:27,2019,Noviembre,2019-11-19,15:35:05,Negativo,DELITO,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 3 (U HAB),0900700011049024,19.360866,-99.055697
C5/191119/04494,Medicos,Trabajo de parto alumbramiento,2019,Noviembre,2019-11-19,15:06:49,2019,Noviembre,2019-11-19,16:20:03,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,BUENAVISTA II,090150001049A011,19.441504,-99.151944
C5/191119/04410,Danos por fenomeno natural o tercero,Posteladeado,2019,Noviembre,2019-11-19,14:58:35,2019,Noviembre,2019-11-19,15:23:40,Negativo,SERVICIO,IZTAPALAPA,SINATEL (AMPL),0900700010500017,19.366872,-99.128995
C5/191119/04413,Agresion,Persona,2019,Noviembre,2019-11-19,14:59:58,2019,Noviembre,2019-11-19,15:20:19,Negativo,DELITO,CUAUHTEMOC,HIPODROMO II,0901500011430008,19.401636,-99.170279
C5/191119/04445,Agresion,Persona,2019,Noviembre,2019-11-19,15:03:59,2019,Noviembre,2019-11-19,15:27:36,Afirmativo,DELITO,MIGUEL HIDALGO,ESCANDON I,090160001118A015,19.405796,-99.180514
C5/191119/04346,Cadaver,Muerte causa ignorada,2019,Noviembre,2019-11-19,14:51:35,2019,Noviembre,2019-11-19,15:58:39,Afirmativo,EMERGENCIA,GUSTAVO A. MADERO,LA PURISIMA TICOMAN (BARR),0900500012856020,19.517254,-99.138293
C5/191119/04349,Agresion,Persona,2019,Noviembre,2019-11-19,14:52:36,2019,Noviembre,2019-11-19,15:30:27,Negativo,DELITO,GUSTAVO A. MADERO,LA CRUZ (BARR),0900500011167028,19.491117,-99.101409
C5/191119/04385,Agresion,Persona,2019,Noviembre,2019-11-19,14:56:49,2019,Noviembre,2019-11-19,15:25:28,Negativo,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04396,Abandono,Vehiculo,2019,Noviembre,2019-11-19,14:57:06,2019,Noviembre,2019-11-19,15:11:53,Negativo,SERVICIO,AZCAPOTZALCO,NUEVA SANTA MARIA,0900200010843011,19.458222,-99.166731
C5/191119/04304,Agresion,Persona,2019,Noviembre,2019-11-19,14:46:10,2019,Noviembre,2019-11-19,15:01:13,Negativo,DELITO,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 3 (U HAB),0900700011049024,19.360866,-99.055697
C5/191119/04300,Agresion,Persona,2019,Noviembre,2019-11-19,14:46:29,2019,Noviembre,2019-11-19,14:51:42,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04313,Agresion,Persona,2019,Noviembre,2019-11-19,14:47:38,2019,Noviembre,2019-11-19,14:52:29,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04325,Agresion,Persona,2019,Noviembre,2019-11-19,14:50:24,2019,Noviembre,2019-11-19,14:52:48,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04330,Agresion,Persona,2019,Noviembre,2019-11-19,14:51:06,2019,Noviembre,2019-11-19,15:11:03,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04335,Agresion,Persona,2019,Noviembre,2019-11-19,14:50:25,2019,Noviembre,2019-11-19,15:10:16,Afirmativo,DELITO,GUSTAVO A. MADERO,ACUEDUCTO DE GUADALUPE (U HAB),0900500010277009,19.528901,-99.15345
C5/191119/06174,Agresion,Persona,2019,Noviembre,2019-11-19,18:47:08,2019,Noviembre,2019-11-19,18:55:09,Negativo,DELITO,IZTAPALAPA,REFORMA POLITICA II,0900700014999004,19.342929,-99.028991
C5/191119/04247,Abandono,Vehiculo,2019,Noviembre,2019-11-19,14:36:37,2019,Noviembre,2019-11-19,15:03:21,Negativo,SERVICIO,BENITO JUAREZ,"NARVARTE III",0901400010257029,19.395093,-99.160689
C5/191119/04248,Agresion,Persona,2019,Noviembre,2019-11-19,14:38:00,2019,Noviembre,2019-11-19,14:50:46,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04249,Agresion,Persona,2019,Noviembre,2019-11-19,14:38:33,2019,Noviembre,2019-11-19,14:52:25,Negativo,DELITO,IZTAPALAPA,LOMAS ESTRELLA 2A SECC I,0900700014433014,19.320073,-99.089169
C5/191119/04260,Agresion,Persona,2019,Noviembre,2019-11-19,14:40:24,2019,Noviembre,2019-11-19,14:51:04,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04271,Agresion,Persona,2019,Noviembre,2019-11-19,14:42:44,2019,Noviembre,2019-11-19,14:51:18,Duplicado,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A003,19.374896,-99.284265
C5/191119/04276,Servicios,Coladera o resgistro sin tapa,2019,Noviembre,2019-11-19,14:43:09,2019,Noviembre,2019-11-19,15:57:54,Afirmativo,SERVICIO,CUAUHTEMOC,ATLAMPA,0901500010042002,19.459603,-99.156349
C5/191119/04195,Agresion,Persona,2019,Noviembre,2019-11-19,14:30:34,2019,Noviembre,2019-11-19,15:01:21,Negativo,DELITO,MIGUEL HIDALGO,ESCANDON II,0901600011211006,19.399336,-99.18261
C5/191119/04218,Agresion,Persona,2019,Noviembre,2019-11-19,14:34:39,2019,Noviembre,2019-11-19,14:44:29,Negativo,DELITO,CUAUHTEMOC,CENTRO VIII,NA,19.429882,-99.14933
C5/191119/04112,Agresion,Persona,2019,Noviembre,2019-11-19,14:21:50,2019,Noviembre,2019-11-19,14:28:31,Afirmativo,DELITO,TLALPAN,LA  LONJA,0901200010360002,19.29011,-99.180045
C5/191119/04121,Agresion,Persona,2019,Noviembre,2019-11-19,14:23:05,2019,Noviembre,2019-11-19,14:24:57,Duplicado,DELITO,TLALPAN,LA  LONJA,0901200010360002,19.29011,-99.180045
C5/191119/04170,Agresion,Persona,2019,Noviembre,2019-11-19,14:28:58,2019,Noviembre,2019-11-19,14:31:51,Afirmativo,DELITO,BENITO JUAREZ,DEL VALLE I,0901400010242006,19.395642,-99.164258
C5/191119/04060,Agresion,Persona,2019,Noviembre,2019-11-19,14:14:51,2019,Noviembre,2019-11-19,14:27:24,Negativo,DELITO,CUAUHTEMOC,DOCTORES I,0901500010875016,19.425917,-99.143848
C5/191119/04116,Agresion,Persona,2019,Noviembre,2019-11-19,14:22:25,2019,Noviembre,2019-11-19,14:28:52,Negativo,DELITO,BENITO JUAREZ,PORTALES III,0901400010859026,19.36428,-99.154795
C5/191119/04085,Agresion,Persona,2019,Noviembre,2019-11-19,14:18:26,2019,Noviembre,2019-11-19,15:27:52,Negativo,DELITO,BENITO JUAREZ,DEL VALLE I,0901400010242006,19.395642,-99.164258
C5/191119/04099,Servicios,Coladera o resgistro sin tapa,2019,Noviembre,2019-11-19,14:20:00,2019,Noviembre,2019-11-19,15:26:34,Afirmativo,SERVICIO,TLALPAN,COAPA-VILLA CUEMANCO,0901200010498015,19.294374,-99.112664
C5/191119/03985,Abandono,Vehiculo,2019,Noviembre,2019-11-19,14:04:19,2019,Noviembre,2019-11-19,14:53:35,Afirmativo,SERVICIO,GUSTAVO A. MADERO,VASCO DE QUIROGA,0900500011006001,19.496347,-99.09417
C5/191119/03704,Agresion,Persona,2019,Noviembre,2019-11-19,13:27:15,2019,Noviembre,2019-11-19,14:27:50,Negativo,DELITO,IZTAPALAPA,JOSE LOPEZ PORTILLO I,0900700013488023,19.303092,-99.080661
C5/191119/03708,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:28:12,2019,Noviembre,2019-11-19,13:49:35,Negativo,SERVICIO,CUAUHTEMOC,ESPERANZA,0901500011074011,19.420104,-99.127915
C5/191119/03710,Agresion,Persona,2019,Noviembre,2019-11-19,13:28:28,2019,Noviembre,2019-11-19,13:36:40,Duplicado,DELITO,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 6 (U HAB),0900700011049015,19.357994,-99.055845
C5/191119/03716,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,13:28:44,2019,Noviembre,2019-11-19,14:14:33,Afirmativo,SERVICIO,COYOACAN,CTM IX CULHUACAN ZONA 29-30 (U HAB),0900300011514028,19.311939,-99.103122
C5/191119/03726,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:29:59,2019,Noviembre,2019-11-19,13:40:07,Afirmativo,SERVICIO,CUAUHTEMOC,ESPERANZA,0901500011074011,19.420104,-99.127915
C5/191119/03727,Agresion,Persona,2019,Noviembre,2019-11-19,13:29:22,2019,Noviembre,2019-11-19,13:47:57,Negativo,DELITO,CUAUHTEMOC,TABACALERA,0901500010729011,19.437252,-99.147363
C5/191119/03619,Agresion,Persona,2019,Noviembre,2019-11-19,13:15:41,2019,Noviembre,2019-11-19,13:49:24,Afirmativo,DELITO,COYOACAN,PEDREGAL DE STO DOMINGO III,0900300010639049,19.326743,-99.162212
C5/191119/03620,Danos por fenomeno natural o tercero,Posteladeado,2019,Noviembre,2019-11-19,13:15:56,2019,Noviembre,2019-11-19,13:47:00,Afirmativo,SERVICIO,MIGUEL HIDALGO,MARINA NACIONAL (U HAB),0901600010181010,19.446943,-99.17967
C5/191119/03624,Agresion,Persona,2019,Noviembre,2019-11-19,13:16:45,2019,Noviembre,2019-11-19,13:57:25,Afirmativo,DELITO,BENITO JUAREZ,"NATIVITAS",0901400010539005,19.377591,-99.138278
C5/191119/03856,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:45:07,2019,Noviembre,2019-11-19,13:52:21,Duplicado,SERVICIO,ALVARO OBREGON,SAN BARTOLO AMEYALCO (PBLO),090100001167A024,19.329269,-99.266233
C5/191119/03649,Agresion,Persona,2019,Noviembre,2019-11-19,13:20:29,2019,Noviembre,2019-11-19,13:36:48,Afirmativo,DELITO,BENITO JUAREZ,DEL VALLE VII,0901400010810010,19.365997,-99.171609
C5/191119/03532,Abandono,Vehiculo,2019,Noviembre,2019-11-19,13:04:48,2019,Noviembre,2019-11-19,13:33:46,Negativo,SERVICIO,COYOACAN,SAN LUCAS (BARR),090030001015A002,19.345726,-99.152644
C5/191119/03550,Agresion,Persona,2019,Noviembre,2019-11-19,13:06:27,2019,Noviembre,2019-11-19,13:35:58,Afirmativo,DELITO,BENITO JUAREZ,NIOS HEROES DE CHAPULTEPEC,0901400010295012,19.387999,-99.145684
C5/191119/03568,Agresion,Persona,2019,Noviembre,2019-11-19,13:09:45,2019,Noviembre,2019-11-19,13:16:18,Duplicado,DELITO,BENITO JUAREZ,DEL VALLE I,0901400010242006,19.395642,-99.164258
C5/191119/03571,Agresion,Persona,2019,Noviembre,2019-11-19,13:09:35,2019,Noviembre,2019-11-19,13:18:46,Negativo,DELITO,COYOACAN,SANTA URSULA COAPA (PBLO),0900300011020006,19.314513,-99.141794
C5/191119/01760,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,08:58:01,2019,Noviembre,2019-11-19,09:17:17,Afirmativo,SERVICIO,AZCAPOTZALCO,TEZOZOMOC,0900200010260020,19.490875,-99.196547
C5/191119/02748,Agresion,Persona,2019,Noviembre,2019-11-19,11:20:55,2019,Noviembre,2019-11-19,11:24:20,Duplicado,DELITO,BENITO JUAREZ,DEL VALLE I,0901400010242006,19.395642,-99.164258
C5/191119/01648,Derrame o fuga,Agua potable,2019,Noviembre,2019-11-19,08:37:51,2019,Noviembre,2019-11-19,11:48:36,Afirmativo,SERVICIO,TLALPAN,HEROES DE PADIERNA I,0901200010820015,19.281516,-99.224421
C5/191119/01649,Agresion,Persona,2019,Noviembre,2019-11-19,08:37:12,2019,Noviembre,2019-11-19,08:56:45,Negativo,DELITO,TLALPAN,BELISARIO DOMINGUEZ,0901200010426004,19.290179,-99.155497
C5/191119/02650,Agresion,Persona,2019,Noviembre,2019-11-19,11:06:45,2019,Noviembre,2019-11-19,11:35:25,Negativo,DELITO,ALVARO OBREGON,JARDINES DEL PEDREGAL,0901000011260017,19.321342,-99.21209
