folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/200106/00272,Detencion ciudadana,Robo,2020,Enero,2020-01-06,00:56:57,2020,Enero,2020-01-06,01:27:08,Negativo,DELITO,IZTAPALAPA,CITLALLI,0900700015554001,19.339753,-99.022704
C5/200106/01006,Administrativas,Ebrios,2020,Enero,2020-01-06,05:56:57,2020,Enero,2020-01-06,06:07:21,Negativo,FALTA CÍVICA,LA MAGDALENA CONTRERAS,LAS PALMAS,0900800010226027,19.314431,-99.250081
C5/200106/01014,Administrativas,Drogados,2020,Enero,2020-01-06,06:01:26,2020,Enero,2020-01-06,06:45:24,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,MAGDALENA  MIXHUCA (PBLO),0901700011401013,19.411233,-99.116654
C5/200106/01017,Agresion,Negocio,2020,Enero,2020-01-06,06:02:14,2020,Enero,2020-01-06,07:41:24,Negativo,DELITO,GUSTAVO A. MADERO,INDUSTRIAL II,0900500011580021,19.470083,-99.129207
C5/200106/01030,Administrativas,Ebrios,2020,Enero,2020-01-06,06:10:22,2020,Enero,2020-01-06,06:23:58,Afirmativo,FALTA CÍVICA,GUSTAVO A. MADERO,NUEVA ATZACOALCO II,0900500010845008,19.499364,-99.084123
C5/200106/01088,Administrativas,Ebrios,2020,Enero,2020-01-06,06:36:52,2020,Enero,2020-01-06,07:02:48,Negativo,FALTA CÍVICA,IZTAPALAPA,ESTRELLA DEL SUR,0900700013789018,19.351481,-99.100024
C5/200106/01204,Detencion ciudadana,Robo,2020,Enero,2020-01-06,07:08:26,2020,Enero,2020-01-06,09:07:50,Afirmativo,DELITO,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA II,0901700011223018,19.413962,-99.089757
C5/200106/01379,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,07:58:39,2020,Enero,2020-01-06,08:23:07,Negativo,SERVICIO,LA MAGDALENA CONTRERAS,LOS PADRES,0900800010137076,19.317151,-99.250938
C5/200106/01265,Lesionado,Picadura o mordedura,2020,Enero,2020-01-06,07:25:14,2020,Enero,2020-01-06,07:28:13,Duplicado,URGENCIAS MEDICAS,GUSTAVO A. MADERO,LA MALINCHE,0900500012288036,19.453564,-99.10794
C5/200106/01374,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,07:56:15,2020,Enero,2020-01-06,08:27:33,Negativo,SERVICIO,GUSTAVO A. MADERO,VILLA GUSTAVO A MADERO,0900500011275001,19.485617,-99.116114
C5/200106/01344,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,07:49:45,2020,Enero,2020-01-06,08:31:10,Negativo,SERVICIO,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),090090015012A002,19.206149,-99.064661
C5/200106/01345,Medicos,Infarto,2020,Enero,2020-01-06,07:49:24,2020,Enero,2020-01-06,09:08:42,Afirmativo,URGENCIAS MEDICAS,MIGUEL HIDALGO,TACUBA,0901600010162009,19.45423,-99.183998
C5/200106/01351,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,07:51:37,2020,Enero,2020-01-06,09:00:55,Negativo,SERVICIO,MIGUEL HIDALGO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),0901600010995001,19.421765,-99.204615
C5/200106/02641,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,11:55:33,2020,Enero,2020-01-06,12:55:55,Negativo,SERVICIO,AZCAPOTZALCO,LA RAZA,0900200010788028,19.465931,-99.144636
C5/200106/02648,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,11:56:54,2020,Enero,2020-01-06,12:07:48,Negativo,SERVICIO,GUSTAVO A. MADERO,NUEVA ATZACOALCO III,0900500011186008,19.491505,-99.088556
C5/200106/02691,Administrativas,Ebrios,2020,Enero,2020-01-06,12:02:34,2020,Enero,2020-01-06,12:56:36,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,EL CARMEN,0900500010169005,19.543709,-99.135611
C5/200106/02655,Administrativas,Drogados,2020,Enero,2020-01-06,11:57:50,2020,Enero,2020-01-06,14:10:27,Afirmativo,FALTA CÍVICA,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,0901600011160006,19.408464,-99.188972
C5/200106/02657,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,11:57:32,2020,Enero,2020-01-06,12:18:50,Negativo,SERVICIO,COYOACAN,AJUSCO I,0900300010643013,19.324751,-99.159368
C5/200106/05687,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,18:53:35,2020,Enero,2020-01-06,19:06:20,Negativo,SERVICIO,BENITO JUAREZ,TLACOQUEMECATL DEL VALLE,0901400010736010,19.373896,-99.174992
C5/200106/02663,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,11:58:37,2020,Enero,2020-01-06,12:13:58,Negativo,SERVICIO,IZTAPALAPA,CONSEJO AGRARISTA MEXICANO II,0900700013026003,19.329008,-99.057892
C5/200106/02915,Lesionado,Otros,2020,Enero,2020-01-06,12:31:27,2020,Enero,2020-01-06,12:40:39,Duplicado,URGENCIAS MEDICAS,BENITO JUAREZ,CIUDAD DE LOS DEPORTES,0901400010562015,19.380964,-99.181534
C5/200106/02693,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,12:02:40,2020,Enero,2020-01-06,12:43:45,Afirmativo,SERVICIO,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC,0901600010872026,19.429751,-99.212377
C5/200106/02776,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,12:13:35,2020,Enero,2020-01-06,12:18:28,Duplicado,SERVICIO,CUAUHTEMOC,GUERRERO IV,090150001063A005,19.438406,-99.14164
C5/200106/02752,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,12:10:21,2020,Enero,2020-01-06,14:22:45,Afirmativo,SERVICIO,CUAUHTEMOC,ROMA NORTE I,0901500011093012,19.417025,-99.169809
C5/200106/02790,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,12:16:30,2020,Enero,2020-01-06,12:50:12,Duplicado,SERVICIO,CUAUHTEMOC,CENTRO III,0901500010659019,19.437704,-99.130372
C5/200106/02791,Explosion,Casa habitacion,2020,Enero,2020-01-06,12:16:03,2020,Enero,2020-01-06,12:25:05,Negativo,EMERGENCIA,VENUSTIANO CARRANZA,5TO TRAMO DE 20 DE NOVIEMBRE,0901700010066010,19.448338,-99.104606
C5/200106/02811,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-06,12:18:46,2020,Enero,2020-01-06,14:39:09,Afirmativo,SERVICIO,CUAUHTEMOC,CENTRO III,0901500010659019,19.437704,-99.130372
C5/200106/02971,Incendio,Otros,2020,Enero,2020-01-06,12:40:14,2020,Enero,2020-01-06,12:43:03,Duplicado,EMERGENCIA,GUSTAVO A. MADERO,EL ARBOLILLO 2 (U HAB),0900500013197049,19.532035,-99.144564
C5/200106/02865,Administrativas,Franeleros,2020,Enero,2020-01-06,12:24:28,2020,Enero,2020-01-06,13:41:32,Negativo,FALTA CÍVICA,CUAUHTEMOC,CENTRO VII,0901500010752012,19.434856,-99.128668
C5/200106/02879,Administrativas,Ebrios,2020,Enero,2020-01-06,12:26:06,2020,Enero,2020-01-06,12:34:14,Duplicado,FALTA CÍVICA,XOCHIMILCO,SANTIAGO TULYEHUALCO (PBLO),0901100011484040,19.256467,-99.010669
C5/200106/02916,Detencion ciudadana,Robo,2020,Enero,2020-01-06,12:33:17,2020,Enero,2020-01-06,13:43:57,Negativo,DELITO,COYOACAN,AVANTE,0900300010713048,19.330576,-99.136153
C5/200106/02925,Medicos,Infarto,2020,Enero,2020-01-06,12:35:15,2020,Enero,2020-01-06,14:22:24,Afirmativo,URGENCIAS MEDICAS,LA MAGDALENA CONTRERAS,LAS PALMAS,0900800010226021,19.314359,-99.248749
C5/200113/03535,Servicios,Entrevista ciudadana,2020,Enero,2020-01-13,13:16:28,2020,Enero,2020-01-13,13:32:31,Duplicado,SERVICIO,ALVARO OBREGON,SAN ANGEL,0901000011203009,19.344681,-99.190729
C5/200112/00793,Servicios,Entrevista ciudadana,2020,Enero,2020-01-12,01:33:22,2020,Enero,2020-01-12,02:24:55,Negativo,SERVICIO,GUSTAVO A. MADERO,AHUEHUETES,0900500012771019,19.547315,-99.132698
C5/200112/00802,Disturbio,Escandalo,2020,Enero,2020-01-12,01:35:43,2020,Enero,2020-01-12,02:20:09,Afirmativo,FALTA CÍVICA,AZCAPOTZALCO,PRO HOGAR II,0900200010398011,19.474558,-99.156894
C5/200112/00805,Disturbio,Escandalo,2020,Enero,2020-01-12,01:36:22,2020,Enero,2020-01-12,01:39:41,Duplicado,FALTA CÍVICA,XOCHIMILCO,SAN LORENZO LA CEBADA I,0901300011224002,19.283012,-99.120078
C5/200112/01381,Disturbio,Escandalo,2020,Enero,2020-01-12,02:59:32,2020,Enero,2020-01-12,03:11:43,Duplicado,FALTA CÍVICA,ALVARO OBREGON,LOMAS DE LA ERA,0901000011364019,19.321957,-99.264105
C5/200112/01382,Disturbio,Escandalo,2020,Enero,2020-01-12,02:56:46,2020,Enero,2020-01-12,03:14:12,Negativo,FALTA CÍVICA,COYOACAN,VILLA PANAMERICANA 1ERA. SECCIN (U HAB),0900300011529048,19.304906,-99.178413
C5/200112/00787,Denuncia,Persona sospechosa,2020,Enero,2020-01-12,01:33:30,2020,Enero,2020-01-12,01:51:40,Afirmativo,SERVICIO,MILPA ALTA,SAN AGUSTIN OHTENCO (PBLO),0900900170365037,19.200506,-99.008214
C5/200112/00818,Disturbio,Escandalo,2020,Enero,2020-01-12,01:37:52,2020,Enero,2020-01-12,01:51:02,Negativo,FALTA CÍVICA,IZTAPALAPA,BUENAVISTA I,0900700013223031,19.33001,-99.028297
C5/200112/00819,Disturbio,Escandalo,2020,Enero,2020-01-12,01:37:19,2020,Enero,2020-01-12,02:11:27,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,HEROE DE NACOZARI,0900500011735017,19.470605,-99.142297
C5/200112/01386,Disturbio,Escandalo,2020,Enero,2020-01-12,03:00:22,2020,Enero,2020-01-12,03:02:57,Duplicado,FALTA CÍVICA,BENITO JUAREZ,CREDITO CONSTRUCTOR,0901400010929014,19.365846,-99.179022
C5/200112/00820,Disturbio,Escandalo,2020,Enero,2020-01-12,01:37:51,2020,Enero,2020-01-12,02:42:33,Duplicado,FALTA CÍVICA,GUSTAVO A. MADERO,VASCO DE QUIROGA,0900500013178018,19.49667,-99.091372
C5/200112/00821,Disturbio,Escandalo,2020,Enero,2020-01-12,01:37:43,2020,Enero,2020-01-12,01:46:19,Negativo,FALTA CÍVICA,ALVARO OBREGON,OLIVAR DEL CONDE 2DA SECCION I,0901000010578028,19.371627,-99.213883
C5/200112/00827,Denuncia,Persona sospechosa,2020,Enero,2020-01-12,01:37:03,2020,Enero,2020-01-12,02:17:19,Negativo,SERVICIO,IZTAPALAPA,MIXCOATL,0900700014202025,19.325673,-99.046272
C5/200112/01390,Disturbio,Escandalo,2020,Enero,2020-01-12,03:01:02,2020,Enero,2020-01-12,03:14:49,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,ARTES GRAFICAS,0901700011312005,19.413,-99.125134
C5/200112/01391,Disturbio,Escandalo,2020,Enero,2020-01-12,02:59:45,2020,Enero,2020-01-12,03:04:32,Duplicado,FALTA CÍVICA,COYOACAN,VILLA PANAMERICANA 1ERA. SECCIN (U HAB),0900300011529048,19.304906,-99.178413
C5/200112/01392,Disturbio,Escandalo,2020,Enero,2020-01-12,03:01:17,2020,Enero,2020-01-12,03:14:37,Negativo,FALTA CÍVICA,IZTAPALAPA,LAS AMERICAS (U HAB),0900700015111001,19.357025,-99.063885
C5/200112/01393,Denuncia,Persona sospechosa,2020,Enero,2020-01-12,03:00:57,2020,Enero,2020-01-12,03:18:11,Negativo,SERVICIO,AZCAPOTZALCO,LIBERTAD,0900200010491021,19.477664,-99.175911
C5/200112/01395,Disturbio,Escandalo,2020,Enero,2020-01-12,02:59:58,2020,Enero,2020-01-12,03:11:05,Negativo,FALTA CÍVICA,CUAUHTEMOC,DOCTORES IV,090150001113A018,19.415091,-99.149002
C5/200112/01651,Disturbio,Escandalo,2020,Enero,2020-01-12,03:51:43,2020,Enero,2020-01-12,04:08:55,Negativo,FALTA CÍVICA,COYOACAN,CAMPESTRE CHURUBUSCO,0900300010183013,19.344437,-99.132948
C5/200112/01652,Denuncia,Persona sospechosa,2020,Enero,2020-01-12,03:52:31,2020,Enero,2020-01-12,04:07:07,Duplicado,SERVICIO,IZTAPALAPA,FUEGO NUEVO,0900700012988012,19.331857,-99.097811
C5/200112/01654,Disturbio,Escandalo,2020,Enero,2020-01-12,03:52:51,2020,Enero,2020-01-12,03:55:10,Duplicado,FALTA CÍVICA,COYOACAN,CAMPESTRE CHURUBUSCO,0900300010183013,19.344437,-99.132948
C5/200112/01656,Disturbio,Escandalo,2020,Enero,2020-01-12,03:52:18,2020,Enero,2020-01-12,04:01:24,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,LOMA HERMOSA (CONJ HAB),090160001043A038,19.446038,-99.211789
C5/200112/01659,Disturbio,Escandalo,2020,Enero,2020-01-12,03:52:55,2020,Enero,2020-01-12,04:51:51,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,DEL OBRERO,0900500010830002,19.501462,-99.090745
C5/200112/01684,Disturbio,Escandalo,2020,Enero,2020-01-12,03:56:05,2020,Enero,2020-01-12,04:03:44,Duplicado,FALTA CÍVICA,ALVARO OBREGON,SANTA FE (U HAB),0901000010224001,19.388857,-99.205638
C5/200112/00143,Disturbio,Escandalo,2020,Enero,2020-01-12,00:14:27,2020,Enero,2020-01-12,01:03:57,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,VALLEJO I,0900500011754004,19.468023,-99.132845
C5/200112/02180,Disturbio,Escandalo,2020,Enero,2020-01-12,06:06:08,2020,Enero,2020-01-12,06:08:28,Duplicado,FALTA CÍVICA,BENITO JUAREZ,CIUDAD DE LOS DEPORTES,0901400010562007,19.382137,-99.181504
C5/200112/02887,Medicos,Inconsciente,2020,Enero,2020-01-12,09:08:46,2020,Enero,2020-01-12,09:28:47,Negativo,URGENCIAS MEDICAS,IZTAPALAPA,MIXCOATL,0900700014217055,19.324564,-99.045684
C5/200112/00147,Disturbio,Escandalo,2020,Enero,2020-01-12,00:15:17,2020,Enero,2020-01-12,00:57:58,Afirmativo,FALTA CÍVICA,ALVARO OBREGON,LA MEXICANA (AMPL),0901000010351020,19.383243,-99.228756
C5/200112/00153,Denuncia,Persona sospechosa,2020,Enero,2020-01-12,00:16:05,2020,Enero,2020-01-12,00:24:54,Negativo,SERVICIO,TLALPAN,JARDINES DEL AJUSCO,0901200010854018,19.28237,-99.21131
C5/200112/00154,Medicos,Inconsciente,2020,Enero,2020-01-12,00:15:25,2020,Enero,2020-01-12,00:17:11,Duplicado,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,20 DE NOVIEMBRE,0901700010282002,19.442595,-99.106249
C5/200112/00158,Disturbio,Escandalo,2020,Enero,2020-01-12,00:16:27,2020,Enero,2020-01-12,00:32:32,Afirmativo,FALTA CÍVICA,IZTACALCO,JUVENTINO ROSAS I,0900600010607001,19.393126,-99.109978
C5/200112/00186,Disturbio,Escandalo,2020,Enero,2020-01-12,00:13:57,2020,Enero,2020-01-12,01:12:20,Negativo,FALTA CÍVICA,CUAUHTEMOC,SANTA MARIA LA RIBERA I,0901500010466027,19.454963,-99.163457
C5/200112/00167,Disturbio,Escandalo,2020,Enero,2020-01-12,00:17:35,2020,Enero,2020-01-12,01:19:29,Negativo,FALTA CÍVICA,CUAUHTEMOC,HIPODROMO II,0901500011411005,19.40638,-99.178872
C5/200112/09013,Servicios,Entrevista ciudadana,2020,Enero,2020-01-12,23:20:58,2020,Enero,2020-01-13,00:04:42,Afirmativo,SERVICIO,GUSTAVO A. MADERO,VALLEJO I,090050001174A025,19.467606,-99.138715
C5/200116/03788,Medicos,Convulsiones,2020,Enero,2020-01-16,15:20:58,2020,Enero,2020-01-16,16:14:46,Afirmativo,URGENCIAS MEDICAS,IZTACALCO,SANTA ANITA,090060001026A013,19.400032,-99.122327
C5/200116/03795,Robo,Automovilista,2020,Enero,2020-01-16,15:21:46,2020,Enero,2020-01-16,16:19:17,Afirmativo,DELITO,AZCAPOTZALCO,ARENAL,0900200010769020,19.465467,-99.151591
C5/200116/03794,Servicios,Solicitud de escolta,2020,Enero,2020-01-16,15:20:01,2020,Enero,2020-01-16,15:41:35,Negativo,SERVICIO,VENUSTIANO CARRANZA,VIADUCTO  - BALBUENA )CONJ HAB),NA,19.405691,-99.113493
C5/200116/05557,Agresion,A policia,2020,Enero,2020-01-16,18:58:30,2020,Enero,2020-01-16,19:16:13,Afirmativo,DELITO,ALVARO OBREGON,ALPES,0901000010987016,19.360556,-99.190903
C5/200116/06993,Privacion de la libertad,Secuestro,2020,Enero,2020-01-16,21:53:43,2020,Enero,2020-01-16,22:26:57,Negativo,DELITO,TLALPAN,ISIDRO FABELA I (PONIENTE),0901200010125001,19.300933,-99.17685
C5/200116/04872,Amenaza,A persona,2020,Enero,2020-01-16,17:28:20,2020,Enero,2020-01-16,18:27:16,Afirmativo,DELITO,COYOACAN,CTM VIII CULHUACAN (U HAB),0900300011459029,19.319837,-99.1035
C5/200116/05648,Danos,Propiedad ajena,2020,Enero,2020-01-16,19:07:46,2020,Enero,2020-01-16,19:40:39,Negativo,DELITO,IZTAPALAPA,XALPA III,0900700012757029,19.341335,-99.017492
C5/200116/01553,Denuncia,Menor en riesgo,2020,Enero,2020-01-16,10:37:22,2020,Enero,2020-01-16,11:03:52,Negativo,SERVICIO,IZTACALCO,AGRICOLA ORIENTAL VIII,0900600011003030,19.384825,-99.061922
C5/200116/03870,Lesionado,Practicas deportivas,2020,Enero,2020-01-16,15:28:55,2020,Enero,2020-01-16,16:14:30,Negativo,URGENCIAS MEDICAS,COYOACAN,AJUSCO HUAYAMILPAS,0900300010662048,19.324591,-99.149958
C5/200116/03872,Danos,Propiedad ajena,2020,Enero,2020-01-16,15:27:50,2020,Enero,2020-01-16,15:36:29,Negativo,DELITO,TLALPAN,SAN BARTOLO EL CHICO,0901200011000017,19.283919,-99.13519
C5/200116/07016,Servicios,Apoyo vial semaforos descompuestos,2020,Enero,2020-01-16,21:58:04,2020,Enero,2020-01-16,22:10:14,Negativo,SERVICIO,XOCHIMILCO,SAN MARCOS (AMPL),0901300011046016,19.272302,-99.117076
C5/200116/07020,Danos,Propiedad ajena,2020,Enero,2020-01-16,21:57:41,2020,Enero,2020-01-16,22:11:06,Duplicado,DELITO,TLALPAN,ISIDRO FABELA I (PONIENTE),090120001013A007,19.302513,-99.175607
C5/200115/00772,Administrativas,Tirar basura en via publica,2020,Enero,2020-01-15,05:45:12,2020,Enero,2020-01-15,05:54:11,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,0901600010798021,19.415233,-99.191202
C5/200115/07593,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:12,2020,Enero,2020-01-15,22:07:57,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371013,19.438755,-99.114334
C5/200115/07603,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:48,2020,Enero,2020-01-15,22:08:55,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/07604,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:45,2020,Enero,2020-01-15,22:06:29,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/07605,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:35,2020,Enero,2020-01-15,22:06:51,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200115/07606,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:04,2020,Enero,2020-01-15,22:07:05,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/07608,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:01:16,2020,Enero,2020-01-15,22:07:37,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/07595,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:20,2020,Enero,2020-01-15,22:05:07,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/07596,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:13,2020,Enero,2020-01-15,22:04:51,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200115/07597,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:15,2020,Enero,2020-01-15,22:08:37,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200115/07599,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:00:32,2020,Enero,2020-01-15,22:08:16,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200115/07600,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:01:00,2020,Enero,2020-01-15,22:05:47,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,MORELOS II,0901700010371008,19.440182,-99.114717
C5/200115/00765,Medicos,Intoxicado,2020,Enero,2020-01-15,05:43:53,2020,Enero,2020-01-15,05:45:34,Duplicado,URGENCIAS MEDICAS,GUSTAVO A. MADERO,GUADALUPE INSURGENTES,0900500011561017,19.471054,-99.133054
C5/200115/01987,Danos,Propiedad ajena,2020,Enero,2020-01-15,09:53:56,2020,Enero,2020-01-15,10:36:10,Negativo,DELITO,TLALPAN,SAN ANDRES TOTOLTEPEC (PBLO),0901200012013042,19.253537,-99.16282
C5/200116/00655,Danos por fenomeno natural o tercero,Caida de cables,2020,Enero,2020-01-16,04:12:10,2020,Enero,2020-01-16,04:23:03,Negativo,SERVICIO,IZTAPALAPA,LOS ANGELES,0900700012808025,19.339332,-99.065236
C5/200116/00792,Agresion,Casa habitacion,2020,Enero,2020-01-16,06:02:23,2020,Enero,2020-01-16,06:13:53,Negativo,DELITO,ALVARO OBREGON,GOLONDRINAS,090100001199A005,19.379492,-99.21177
C5/200116/02916,Agresion,A policia,2020,Enero,2020-01-16,13:36:16,2020,Enero,2020-01-16,13:47:27,Negativo,DELITO,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,NA,19.418484,-99.193312
C5/200116/05569,Robo,Automovilista,2020,Enero,2020-01-16,19:00:10,2020,Enero,2020-01-16,19:12:34,Negativo,DELITO,MIGUEL HIDALGO,MORALES SECCION ALAMEDA (POLANCO),0901600010637023,19.432598,-99.206106
C5/200116/06129,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-16,20:09:19,2020,Enero,2020-01-16,20:37:22,Negativo,EMERGENCIA,GUSTAVO A. MADERO,TRES ESTRELLAS,0900500011839002,19.472276,-99.110697
C5/200115/07649,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:05:20,2020,Enero,2020-01-15,22:15:18,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200115/07650,Incendio,Negocio plaza comercial mercado,2020,Enero,2020-01-15,22:05:05,2020,Enero,2020-01-15,22:15:31,Duplicado,EMERGENCIA,VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),NA,19.440457,-99.113949
C5/200106/00177,Medicos,Enfermo,2020,Enero,2020-01-06,00:36:43,2020,Enero,2020-01-06,00:44:00,Duplicado,URGENCIAS MEDICAS,IZTAPALAPA,LOMAS DE SAN LORENZO I,0900700012051021,19.313909,-99.060593
C5/200106/00182,Disturbio,Disparos,2020,Enero,2020-01-06,00:37:34,2020,Enero,2020-01-06,00:46:30,Negativo,DELITO,VENUSTIANO CARRANZA,20 DE NOVIEMBRE,0901700010282014,19.441618,-99.107645
C5/200106/00188,Medicos,Enfermo,2020,Enero,2020-01-06,00:37:59,2020,Enero,2020-01-06,01:25:23,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,SAN RAFAEL II,0901500010682011,19.43449,-99.162988
C5/200106/00237,Medicos,Enfermo,2020,Enero,2020-01-06,00:50:11,2020,Enero,2020-01-06,02:35:23,Afirmativo,URGENCIAS MEDICAS,IZTAPALAPA,LOMAS DE SAN LORENZO I,0900700012051021,19.313909,-99.060593
C5/200106/00305,Disturbio,Disparos,2020,Enero,2020-01-06,01:06:46,2020,Enero,2020-01-06,01:14:52,Duplicado,DELITO,IZTAPALAPA,REFORMA POLITICA I,0900700012901038,19.336939,-99.026962
C5/200106/00240,Medicos,Enfermo,2020,Enero,2020-01-06,00:50:35,2020,Enero,2020-01-06,01:39:22,Afirmativo,URGENCIAS MEDICAS,ALVARO OBREGON,BELLA VISTA,0901000011773023,19.395161,-99.194037
C5/200106/00252,Disturbio,Disparos,2020,Enero,2020-01-06,00:53:56,2020,Enero,2020-01-06,01:20:43,Negativo,DELITO,TLALPAN,TLALCOLIGIA,0901200011123006,19.274439,-99.168167
C5/200106/00300,Medicos,Enfermo,2020,Enero,2020-01-06,01:05:37,2020,Enero,2020-01-06,01:19:26,Duplicado,URGENCIAS MEDICAS,LA MAGDALENA CONTRERAS,LOS PADRES,0900800010137071,19.317972,-99.248239
C5/200106/00313,Medicos,Enfermo,2020,Enero,2020-01-06,01:08:16,2020,Enero,2020-01-06,02:16:06,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,CENTRO V,090150001088A014,19.428186,-99.141571
C5/200106/00325,Disturbio,Disparos,2020,Enero,2020-01-06,01:10:35,2020,Enero,2020-01-06,01:18:33,Duplicado,DELITO,IZTAPALAPA,REFORMA POLITICA I,0900700012901038,19.336939,-99.026962
C5/200106/00326,Medicos,Enfermo,2020,Enero,2020-01-06,01:10:11,2020,Enero,2020-01-06,01:16:22,Duplicado,URGENCIAS MEDICAS,IZTAPALAPA,LOMAS DE SAN LORENZO I,0900700012051021,19.313909,-99.060593
C5/200106/00331,Incendio,Quema de pastizal,2020,Enero,2020-01-06,01:11:30,2020,Enero,2020-01-06,01:23:42,Negativo,EMERGENCIA,XOCHIMILCO,SAN LORENZO (BARR),NA,19.275444,-99.071664
C5/200106/00928,Medicos,Enfermo,2020,Enero,2020-01-06,05:25:58,2020,Enero,2020-01-06,06:19:39,Afirmativo,URGENCIAS MEDICAS,IZTAPALAPA,PROGRESISTA,0900700011015008,19.360347,-99.067193
C5/200106/00943,Medicos,Enfermo,2020,Enero,2020-01-06,05:31:45,2020,Enero,2020-01-06,06:57:44,Afirmativo,URGENCIAS MEDICAS,TLAHUAC,SAN PEDRO TLAHUAC (PBLO),0901100011427018,19.268371,-99.007968
C5/200106/01064,Medicos,Enfermo,2020,Enero,2020-01-06,06:26:09,2020,Enero,2020-01-06,08:02:33,Afirmativo,URGENCIAS MEDICAS,IZTAPALAPA,IXTLAHUACAN,0900700012795009,19.344193,-98.999686
